Local Time,Demand
17Apr2023 5:00:00,"23,591"
17Apr2023 6:00:00,"23,971"
17Apr2023 7:00:00,"25,613"
17Apr2023 8:00:00,"27,883"
17Apr2023 9:00:00,"28,950"
17Apr2023 10:00:00,"29,245"
17Apr2023 11:00:00,"29,483"
17Apr2023 12:00:00,"28,852"
17Apr2023 13:00:00,"28,417"
17Apr2023 14:00:00,"27,996"
17Apr2023 15:00:00,"27,388"
17Apr2023 16:00:00,"26,182"
17Apr2023 17:00:00,"25,887"
17Apr2023 18:00:00,"25,905"
17Apr2023 19:00:00,"27,066"
17Apr2023 20:00:00,"29,080"
17Apr2023 21:00:00,"31,027"
17Apr2023 22:00:00,"31,168"
17Apr2023 23:00:00,"30,174"
18Apr2023 0:00:00,"28,357"
18Apr2023 1:00:00,"26,801"
18Apr2023 2:00:00,"26,199"
18Apr2023 3:00:00,"25,821"
18Apr2023 4:00:00,"25,469"
18Apr2023 5:00:00,"24,796"
18Apr2023 6:00:00,"25,063"
18Apr2023 7:00:00,"26,271"
18Apr2023 8:00:00,"28,370"
18Apr2023 9:00:00,"29,435"
18Apr2023 10:00:00,"29,173"
18Apr2023 11:00:00,"28,149"
18Apr2023 12:00:00,"26,676"
18Apr2023 13:00:00,"25,826"
18Apr2023 14:00:00,"25,260"
18Apr2023 15:00:00,"25,591"
18Apr2023 16:00:00,"24,962"
18Apr2023 17:00:00,"24,136"
18Apr2023 18:00:00,"25,048"
18Apr2023 19:00:00,"26,700"
18Apr2023 20:00:00,"28,639"
18Apr2023 21:00:00,"30,584"
18Apr2023 22:00:00,"30,977"
18Apr2023 23:00:00,"30,044"
19Apr2023 0:00:00,"28,435"
19Apr2023 1:00:00,"26,941"
19Apr2023 2:00:00,"25,980"
19Apr2023 3:00:00,"25,474"
19Apr2023 4:00:00,"25,140"
19Apr2023 5:00:00,"24,944"
19Apr2023 6:00:00,"25,315"
19Apr2023 7:00:00,"27,046"
19Apr2023 8:00:00,"29,089"
19Apr2023 9:00:00,"29,816"
19Apr2023 10:00:00,"28,870"
19Apr2023 11:00:00,"27,312"
19Apr2023 12:00:00,"25,565"
19Apr2023 13:00:00,"24,207"
19Apr2023 14:00:00,"23,439"
19Apr2023 15:00:00,"23,235"
19Apr2023 16:00:00,"23,621"
19Apr2023 17:00:00,"23,207"
19Apr2023 18:00:00,"24,446"
19Apr2023 19:00:00,"26,287"
19Apr2023 20:00:00,"28,225"
19Apr2023 21:00:00,"30,285"
19Apr2023 22:00:00,"30,734"
19Apr2023 23:00:00,"29,890"
20Apr2023 0:00:00,"28,248"
20Apr2023 1:00:00,"26,527"
20Apr2023 2:00:00,"25,557"
20Apr2023 3:00:00,"25,144"
20Apr2023 4:00:00,"25,015"
20Apr2023 5:00:00,"24,976"
20Apr2023 6:00:00,"25,302"
20Apr2023 7:00:00,"26,978"
20Apr2023 8:00:00,"28,980"
20Apr2023 9:00:00,"29,581"
20Apr2023 10:00:00,"28,753"
20Apr2023 11:00:00,"27,219"
20Apr2023 12:00:00,"25,893"
20Apr2023 13:00:00,"25,125"
20Apr2023 14:00:00,"24,785"
20Apr2023 15:00:00,"24,897"
20Apr2023 16:00:00,"25,008"
20Apr2023 17:00:00,"25,518"
20Apr2023 18:00:00,"26,593"
20Apr2023 19:00:00,"27,833"
20Apr2023 20:00:00,"29,327"
20Apr2023 21:00:00,"31,074"
20Apr2023 22:00:00,"31,241"
20Apr2023 23:00:00,"30,193"
21Apr2023 0:00:00,"28,472"
21Apr2023 1:00:00,"26,764"
21Apr2023 2:00:00,"25,599"
21Apr2023 3:00:00,"24,768"
21Apr2023 4:00:00,"24,243"
21Apr2023 5:00:00,"24,099"
21Apr2023 6:00:00,"24,620"
21Apr2023 7:00:00,"25,968"
21Apr2023 8:00:00,"27,687"
21Apr2023 9:00:00,"28,402"
21Apr2023 10:00:00,"27,758"
21Apr2023 11:00:00,"27,248"
21Apr2023 12:00:00,"26,751"
21Apr2023 13:00:00,"26,621"
21Apr2023 14:00:00,"26,415"
21Apr2023 15:00:00,"26,257"
21Apr2023 16:00:00,"26,486"
21Apr2023 17:00:00,"27,097"
21Apr2023 18:00:00,"28,074"
21Apr2023 19:00:00,"29,560"
21Apr2023 20:00:00,"31,053"
21Apr2023 21:00:00,"32,230"
21Apr2023 22:00:00,"32,095"
21Apr2023 23:00:00,"30,994"
22Apr2023 0:00:00,"29,241"
22Apr2023 1:00:00,"27,573"
22Apr2023 2:00:00,"26,049"
22Apr2023 3:00:00,"25,079"
22Apr2023 4:00:00,"24,403"
22Apr2023 5:00:00,"23,931"
22Apr2023 6:00:00,"23,736"
22Apr2023 7:00:00,"24,052"
22Apr2023 8:00:00,"24,587"
22Apr2023 9:00:00,"24,876"
22Apr2023 10:00:00,"24,810"
22Apr2023 11:00:00,"24,235"
22Apr2023 12:00:00,"23,331"
22Apr2023 13:00:00,"22,854"
22Apr2023 14:00:00,"22,717"
22Apr2023 15:00:00,"23,101"
22Apr2023 16:00:00,"23,751"
22Apr2023 17:00:00,"24,700"
22Apr2023 18:00:00,"26,048"
22Apr2023 19:00:00,"28,091"
22Apr2023 20:00:00,"29,756"
22Apr2023 21:00:00,"30,913"
22Apr2023 22:00:00,"30,853"
22Apr2023 23:00:00,"29,764"
23Apr2023 0:00:00,"28,486"
23Apr2023 1:00:00,"26,739"
23Apr2023 2:00:00,"25,574"
23Apr2023 3:00:00,"24,455"
23Apr2023 4:00:00,"23,728"
23Apr2023 5:00:00,"23,338"
23Apr2023 6:00:00,"22,821"
23Apr2023 7:00:00,"22,857"
23Apr2023 8:00:00,"23,089"
23Apr2023 9:00:00,"23,106"
23Apr2023 10:00:00,"22,971"
23Apr2023 11:00:00,"22,182"
23Apr2023 12:00:00,"21,791"
23Apr2023 13:00:00,"21,544"
23Apr2023 14:00:00,"21,211"
23Apr2023 15:00:00,"21,680"
23Apr2023 16:00:00,"22,177"
23Apr2023 17:00:00,"23,470"
23Apr2023 18:00:00,"24,839"
23Apr2023 19:00:00,"27,351"
23Apr2023 20:00:00,"29,282"
23Apr2023 21:00:00,"30,662"
23Apr2023 22:00:00,"30,824"
23Apr2023 23:00:00,"29,793"
24Apr2023 0:00:00,"28,626"
24Apr2023 1:00:00,"26,705"
24Apr2023 2:00:00,"25,924"
24Apr2023 3:00:00,"24,966"
24Apr2023 4:00:00,"24,575"
24Apr2023 5:00:00,"24,573"
24Apr2023 6:00:00,"24,457"
24Apr2023 7:00:00,"25,533"
24Apr2023 8:00:00,"27,096"
24Apr2023 9:00:00,"28,306"
24Apr2023 10:00:00,"28,399"
24Apr2023 11:00:00,"28,035"
24Apr2023 12:00:00,"27,091"
24Apr2023 13:00:00,"26,686"
24Apr2023 14:00:00,"26,045"
24Apr2023 15:00:00,"25,583"
24Apr2023 16:00:00,"25,828"
24Apr2023 17:00:00,"26,033"
24Apr2023 18:00:00,"27,043"
24Apr2023 19:00:00,"28,778"
24Apr2023 20:00:00,"30,472"
24Apr2023 21:00:00,"32,009"
24Apr2023 22:00:00,"32,018"
24Apr2023 23:00:00,"30,723"
25Apr2023 0:00:00,"28,726"
25Apr2023 1:00:00,"26,992"
25Apr2023 2:00:00,"25,694"
25Apr2023 3:00:00,"24,755"
25Apr2023 4:00:00,"24,473"
25Apr2023 5:00:00,"24,091"
25Apr2023 6:00:00,"24,554"
25Apr2023 7:00:00,"25,782"
25Apr2023 8:00:00,"27,589"
25Apr2023 9:00:00,"28,549"
25Apr2023 10:00:00,"27,954"
25Apr2023 11:00:00,"27,384"
25Apr2023 12:00:00,"26,892"
25Apr2023 13:00:00,"26,006"
25Apr2023 14:00:00,"25,505"
25Apr2023 15:00:00,"25,694"
25Apr2023 16:00:00,"25,722"
25Apr2023 17:00:00,"26,045"
25Apr2023 18:00:00,"27,615"
25Apr2023 19:00:00,"29,250"
25Apr2023 20:00:00,"30,960"
25Apr2023 21:00:00,"32,260"
25Apr2023 22:00:00,"32,228"
25Apr2023 23:00:00,"30,929"
26Apr2023 0:00:00,"28,932"
26Apr2023 1:00:00,"27,298"
26Apr2023 2:00:00,"26,003"
26Apr2023 3:00:00,"24,918"
26Apr2023 4:00:00,"24,302"
26Apr2023 5:00:00,"24,106"
26Apr2023 6:00:00,"24,561"
26Apr2023 7:00:00,"25,918"
26Apr2023 8:00:00,"27,616"
26Apr2023 9:00:00,"28,735"
26Apr2023 10:00:00,"28,540"
26Apr2023 11:00:00,"27,674"
26Apr2023 12:00:00,"27,309"
26Apr2023 13:00:00,"27,101"
26Apr2023 14:00:00,"26,847"
26Apr2023 15:00:00,"27,043"
26Apr2023 16:00:00,"27,724"
26Apr2023 17:00:00,"28,432"
26Apr2023 18:00:00,"30,016"
26Apr2023 19:00:00,"31,725"
26Apr2023 20:00:00,"33,483"
26Apr2023 21:00:00,"34,467"
26Apr2023 22:00:00,"33,896"
26Apr2023 23:00:00,"32,577"
27Apr2023 0:00:00,"30,678"
27Apr2023 1:00:00,"28,110"
27Apr2023 2:00:00,"26,700"
27Apr2023 3:00:00,"26,057"
27Apr2023 4:00:00,"25,640"
27Apr2023 5:00:00,"25,217"
27Apr2023 6:00:00,"25,454"
27Apr2023 7:00:00,"26,307"
27Apr2023 8:00:00,"27,870"
27Apr2023 9:00:00,"28,828"
27Apr2023 10:00:00,"28,920"
27Apr2023 11:00:00,"28,561"
27Apr2023 12:00:00,"28,166"
27Apr2023 13:00:00,"27,734"
27Apr2023 14:00:00,"27,669"
27Apr2023 15:00:00,"28,603"
27Apr2023 16:00:00,"29,333"
27Apr2023 17:00:00,"30,083"
27Apr2023 18:00:00,"31,768"
27Apr2023 19:00:00,"33,639"
27Apr2023 20:00:00,"34,929"
27Apr2023 21:00:00,"35,395"
27Apr2023 22:00:00,"34,857"
27Apr2023 23:00:00,"33,568"
28Apr2023 0:00:00,"31,024"
28Apr2023 1:00:00,"28,602"
28Apr2023 2:00:00,"27,438"
28Apr2023 3:00:00,"26,397"
28Apr2023 4:00:00,"25,765"
28Apr2023 5:00:00,"25,545"
28Apr2023 6:00:00,"25,803"
28Apr2023 7:00:00,"26,654"
28Apr2023 8:00:00,"28,137"
28Apr2023 9:00:00,"29,554"
28Apr2023 10:00:00,"29,752"
28Apr2023 11:00:00,"29,544"
28Apr2023 12:00:00,"28,831"
28Apr2023 13:00:00,"28,521"
28Apr2023 14:00:00,"28,147"
28Apr2023 15:00:00,"28,586"
28Apr2023 16:00:00,"29,226"
28Apr2023 17:00:00,"30,631"
28Apr2023 18:00:00,"31,994"
28Apr2023 19:00:00,"33,331"
28Apr2023 20:00:00,"34,611"
28Apr2023 21:00:00,"35,166"
28Apr2023 22:00:00,"34,576"
28Apr2023 23:00:00,"32,991"
29Apr2023 0:00:00,"31,078"
29Apr2023 1:00:00,"29,034"
29Apr2023 2:00:00,"27,419"
29Apr2023 3:00:00,"26,163"
29Apr2023 4:00:00,"25,219"
29Apr2023 5:00:00,"24,863"
29Apr2023 6:00:00,"24,594"
29Apr2023 7:00:00,"24,619"
29Apr2023 8:00:00,"25,031"
29Apr2023 9:00:00,"25,772"
29Apr2023 10:00:00,"26,175"
29Apr2023 11:00:00,"25,556"
29Apr2023 12:00:00,"24,921"
29Apr2023 13:00:00,"24,389"
29Apr2023 14:00:00,"24,539"
29Apr2023 15:00:00,"25,133"
29Apr2023 16:00:00,"25,635"
29Apr2023 17:00:00,"26,893"
29Apr2023 18:00:00,"28,607"
29Apr2023 19:00:00,"30,366"
29Apr2023 20:00:00,"31,756"
29Apr2023 21:00:00,"32,214"
29Apr2023 22:00:00,"31,808"
29Apr2023 23:00:00,"30,564"
30Apr2023 0:00:00,"29,215"
30Apr2023 1:00:00,"27,490"
30Apr2023 2:00:00,"26,210"
30Apr2023 3:00:00,"25,002"
30Apr2023 4:00:00,"24,189"
30Apr2023 5:00:00,"24,056"
30Apr2023 6:00:00,"24,230"
30Apr2023 7:00:00,"24,620"
30Apr2023 8:00:00,"24,649"
30Apr2023 9:00:00,"24,968"
30Apr2023 10:00:00,"24,850"
30Apr2023 11:00:00,"24,267"
30Apr2023 12:00:00,"23,785"
30Apr2023 13:00:00,"22,817"
30Apr2023 14:00:00,"22,097"
30Apr2023 15:00:00,"22,200"
30Apr2023 16:00:00,"22,587"
30Apr2023 17:00:00,"23,492"
30Apr2023 18:00:00,"25,150"
30Apr2023 19:00:00,"27,432"
30Apr2023 20:00:00,"28,991"
30Apr2023 21:00:00,"30,098"
30Apr2023 22:00:00,"30,233"
30Apr2023 23:00:00,"29,374"
01May2023 0:00:00,"27,948"
01May2023 1:00:00,"26,501"
01May2023 2:00:00,"26,115"
01May2023 3:00:00,"25,263"
01May2023 4:00:00,"24,661"
01May2023 5:00:00,"24,585"
01May2023 6:00:00,"24,575"
01May2023 7:00:00,"25,759"
01May2023 8:00:00,"27,654"
01May2023 9:00:00,"29,610"
01May2023 10:00:00,"30,138"
01May2023 11:00:00,"30,123"
01May2023 12:00:00,"30,154"
01May2023 13:00:00,"29,624"
01May2023 14:00:00,"28,714"
01May2023 15:00:00,"28,416"
01May2023 16:00:00,"27,642"
01May2023 17:00:00,"27,418"
01May2023 18:00:00,"27,921"
01May2023 19:00:00,"28,812"
01May2023 20:00:00,"29,850"
01May2023 21:00:00,"30,994"
01May2023 22:00:00,"31,238"
01May2023 23:00:00,"30,320"
02May2023 0:00:00,"28,594"
02May2023 1:00:00,"26,965"
02May2023 2:00:00,"26,102"
02May2023 3:00:00,"25,145"
02May2023 4:00:00,"24,785"
02May2023 5:00:00,"24,822"
02May2023 6:00:00,"25,188"
02May2023 7:00:00,"26,562"
02May2023 8:00:00,"28,370"
02May2023 9:00:00,"29,421"
02May2023 10:00:00,"29,161"
02May2023 11:00:00,"28,672"
02May2023 12:00:00,"28,196"
02May2023 13:00:00,"27,722"
02May2023 14:00:00,"27,350"
02May2023 15:00:00,"26,818"
02May2023 16:00:00,"26,214"
02May2023 17:00:00,"26,527"
02May2023 18:00:00,"26,932"
02May2023 19:00:00,"27,894"
02May2023 20:00:00,"28,968"
02May2023 21:00:00,"30,724"
02May2023 22:00:00,"31,286"
02May2023 23:00:00,"30,475"
03May2023 0:00:00,"28,664"
03May2023 1:00:00,"27,017"
03May2023 2:00:00,"26,140"
03May2023 3:00:00,"25,376"
03May2023 4:00:00,"24,832"
03May2023 5:00:00,"24,847"
03May2023 6:00:00,"25,546"
03May2023 7:00:00,"26,931"
03May2023 8:00:00,"28,697"
03May2023 9:00:00,"29,506"
03May2023 10:00:00,"29,418"
03May2023 11:00:00,"28,391"
03May2023 12:00:00,"27,523"
03May2023 13:00:00,"28,430"
03May2023 14:00:00,"26,726"
03May2023 15:00:00,"26,811"
03May2023 16:00:00,"26,389"
03May2023 17:00:00,"26,670"
03May2023 18:00:00,"27,490"
03May2023 19:00:00,"28,632"
03May2023 20:00:00,"29,787"
03May2023 21:00:00,"31,138"
03May2023 22:00:00,"31,622"
03May2023 23:00:00,"30,605"
04May2023 0:00:00,"28,783"
04May2023 1:00:00,"27,326"
04May2023 2:00:00,"26,700"
04May2023 3:00:00,"26,198"
04May2023 4:00:00,"25,789"
04May2023 5:00:00,"25,801"
04May2023 6:00:00,"26,013"
04May2023 7:00:00,"26,955"
04May2023 8:00:00,"28,676"
04May2023 9:00:00,"30,234"
04May2023 10:00:00,"30,156"
04May2023 11:00:00,"29,873"
04May2023 12:00:00,"29,739"
04May2023 13:00:00,"28,716"
04May2023 14:00:00,"27,983"
04May2023 15:00:00,"27,435"
04May2023 16:00:00,"27,410"
04May2023 17:00:00,"27,557"
04May2023 18:00:00,"28,163"
04May2023 19:00:00,"28,828"
04May2023 20:00:00,"29,561"
04May2023 21:00:00,"30,978"
04May2023 22:00:00,"31,440"
04May2023 23:00:00,"30,645"
05May2023 0:00:00,"29,034"
05May2023 1:00:00,"27,784"
05May2023 2:00:00,"27,411"
05May2023 3:00:00,"26,499"
05May2023 4:00:00,"25,625"
05May2023 5:00:00,"25,563"
05May2023 6:00:00,"25,944"
05May2023 7:00:00,"27,101"
05May2023 8:00:00,"28,708"
05May2023 9:00:00,"30,113"
05May2023 10:00:00,"29,880"
05May2023 11:00:00,"29,598"
05May2023 12:00:00,"29,059"
05May2023 13:00:00,"28,813"
05May2023 14:00:00,"27,562"
05May2023 15:00:00,"27,118"
05May2023 16:00:00,"26,398"
05May2023 17:00:00,"26,239"
05May2023 18:00:00,"26,835"
05May2023 19:00:00,"27,659"
05May2023 20:00:00,"28,620"
05May2023 21:00:00,"29,864"
05May2023 22:00:00,"30,357"
05May2023 23:00:00,"29,630"
06May2023 0:00:00,"28,347"
06May2023 1:00:00,"27,036"
06May2023 2:00:00,"26,165"
06May2023 3:00:00,"25,103"
06May2023 4:00:00,"24,510"
06May2023 5:00:00,"24,132"
06May2023 6:00:00,"24,058"
06May2023 7:00:00,"24,538"
06May2023 8:00:00,"24,848"
06May2023 9:00:00,"25,341"
06May2023 10:00:00,"25,392"
06May2023 11:00:00,"24,583"
06May2023 12:00:00,"23,859"
06May2023 13:00:00,"23,126"
06May2023 14:00:00,"22,231"
06May2023 15:00:00,"21,813"
06May2023 16:00:00,"21,247"
06May2023 17:00:00,"22,114"
06May2023 18:00:00,"23,177"
06May2023 19:00:00,"25,004"
06May2023 20:00:00,"26,410"
06May2023 21:00:00,"27,942"
06May2023 22:00:00,"28,752"
06May2023 23:00:00,"28,157"
07May2023 0:00:00,"27,049"
07May2023 1:00:00,"25,773"
07May2023 2:00:00,"25,026"
07May2023 3:00:00,"24,307"
07May2023 4:00:00,"24,024"
07May2023 5:00:00,"23,730"
07May2023 6:00:00,"23,635"
07May2023 7:00:00,"23,591"
07May2023 8:00:00,"23,735"
07May2023 9:00:00,"23,647"
07May2023 10:00:00,"22,408"
07May2023 11:00:00,"22,100"
07May2023 12:00:00,"21,233"
07May2023 13:00:00,"20,884"
07May2023 14:00:00,"20,027"
07May2023 15:00:00,"19,631"
07May2023 16:00:00,"19,568"
07May2023 17:00:00,"20,413"
07May2023 18:00:00,"21,704"
07May2023 19:00:00,"24,083"
07May2023 20:00:00,"26,465"
07May2023 21:00:00,"28,759"
07May2023 22:00:00,"29,854"
07May2023 23:00:00,"29,028"
08May2023 0:00:00,"27,425"
08May2023 1:00:00,"25,999"
08May2023 2:00:00,"24,863"
08May2023 3:00:00,"24,239"
08May2023 4:00:00,"23,586"
08May2023 5:00:00,"23,509"
08May2023 6:00:00,"24,112"
08May2023 7:00:00,"25,556"
08May2023 8:00:00,"27,149"
08May2023 9:00:00,"28,023"
08May2023 10:00:00,"27,994"
08May2023 11:00:00,"27,274"
08May2023 12:00:00,"26,796"
08May2023 13:00:00,"26,174"
08May2023 14:00:00,"25,547"
08May2023 15:00:00,"25,627"
08May2023 16:00:00,"25,048"
08May2023 17:00:00,"25,348"
08May2023 18:00:00,"26,153"
08May2023 19:00:00,"27,576"
08May2023 20:00:00,"29,145"
08May2023 21:00:00,"30,981"
08May2023 22:00:00,"31,567"
08May2023 23:00:00,"30,494"
09May2023 0:00:00,"28,821"
09May2023 1:00:00,"26,901"
09May2023 2:00:00,"26,042"
09May2023 3:00:00,"25,208"
09May2023 4:00:00,"24,455"
09May2023 5:00:00,"24,409"
09May2023 6:00:00,"24,741"
09May2023 7:00:00,"26,017"
09May2023 8:00:00,"27,364"
09May2023 9:00:00,"28,185"
09May2023 10:00:00,"28,108"
09May2023 11:00:00,"27,455"
09May2023 12:00:00,"26,684"
09May2023 13:00:00,"26,349"
09May2023 14:00:00,"25,527"
09May2023 15:00:00,"25,035"
09May2023 16:00:00,"25,020"
09May2023 17:00:00,"25,357"
09May2023 18:00:00,"25,827"
09May2023 19:00:00,"27,137"
09May2023 20:00:00,"28,896"
09May2023 21:00:00,"30,614"
09May2023 22:00:00,"31,128"
09May2023 23:00:00,"30,223"
10May2023 0:00:00,"28,572"
10May2023 1:00:00,"26,933"
10May2023 2:00:00,"26,127"
10May2023 3:00:00,"25,129"
10May2023 4:00:00,"24,276"
10May2023 5:00:00,"24,384"
10May2023 6:00:00,"24,893"
10May2023 7:00:00,"26,134"
10May2023 8:00:00,"27,597"
10May2023 9:00:00,"28,495"
10May2023 10:00:00,"28,314"
10May2023 11:00:00,"27,862"
10May2023 12:00:00,"27,957"
10May2023 13:00:00,"27,252"
10May2023 14:00:00,"26,304"
10May2023 15:00:00,"25,735"
10May2023 16:00:00,"25,125"
10May2023 17:00:00,"25,019"
10May2023 18:00:00,"25,413"
10May2023 19:00:00,"26,614"
10May2023 20:00:00,"28,605"
10May2023 21:00:00,"30,378"
10May2023 22:00:00,"31,076"
10May2023 23:00:00,"30,399"
11May2023 0:00:00,"28,635"
11May2023 1:00:00,"27,241"
11May2023 2:00:00,"26,240"
11May2023 3:00:00,"25,286"
11May2023 4:00:00,"24,712"
11May2023 5:00:00,"24,363"
11May2023 6:00:00,"24,969"
11May2023 7:00:00,"26,272"
11May2023 8:00:00,"28,059"
11May2023 9:00:00,"29,002"
11May2023 10:00:00,"28,511"
11May2023 11:00:00,"27,511"
11May2023 12:00:00,"26,727"
11May2023 13:00:00,"26,299"
11May2023 14:00:00,"25,410"
11May2023 15:00:00,"24,833"
11May2023 16:00:00,"24,740"
11May2023 17:00:00,"24,743"
11May2023 18:00:00,"26,290"
11May2023 19:00:00,"27,743"
11May2023 20:00:00,"29,693"
11May2023 21:00:00,"31,157"
11May2023 22:00:00,"31,612"
11May2023 23:00:00,"30,836"
12May2023 0:00:00,"28,979"
12May2023 1:00:00,"27,515"
12May2023 2:00:00,"26,682"
12May2023 3:00:00,"26,127"
12May2023 4:00:00,"25,271"
12May2023 5:00:00,"24,799"
12May2023 6:00:00,"25,532"
12May2023 7:00:00,"26,651"
12May2023 8:00:00,"28,038"
12May2023 9:00:00,"28,848"
12May2023 10:00:00,"28,788"
12May2023 11:00:00,"28,576"
12May2023 12:00:00,"27,352"
12May2023 13:00:00,"26,423"
12May2023 14:00:00,"25,766"
12May2023 15:00:00,"26,566"
12May2023 16:00:00,"26,843"
12May2023 17:00:00,"27,406"
12May2023 18:00:00,"28,637"
12May2023 19:00:00,"30,368"
12May2023 20:00:00,"31,871"
12May2023 21:00:00,"32,821"
12May2023 22:00:00,"32,924"
12May2023 23:00:00,"31,983"
13May2023 0:00:00,"30,136"
13May2023 1:00:00,"28,299"
13May2023 2:00:00,"27,341"
13May2023 3:00:00,"26,337"
13May2023 4:00:00,"25,534"
13May2023 5:00:00,"25,291"
13May2023 6:00:00,"25,113"
13May2023 7:00:00,"25,233"
13May2023 8:00:00,"25,503"
13May2023 9:00:00,"25,937"
13May2023 10:00:00,"26,422"
13May2023 11:00:00,"26,100"
13May2023 12:00:00,"25,268"
13May2023 13:00:00,"24,833"
13May2023 14:00:00,"24,344"
13May2023 15:00:00,"24,819"
13May2023 16:00:00,"25,687"
13May2023 17:00:00,"27,406"
13May2023 18:00:00,"29,720"
13May2023 19:00:00,"31,508"
13May2023 20:00:00,"33,389"
13May2023 21:00:00,"34,302"
13May2023 22:00:00,"34,080"
13May2023 23:00:00,"32,848"
14May2023 0:00:00,"30,968"
14May2023 1:00:00,"29,280"
14May2023 2:00:00,"27,753"
14May2023 3:00:00,"26,498"
14May2023 4:00:00,"25,592"
14May2023 5:00:00,"24,968"
14May2023 6:00:00,"24,576"
14May2023 7:00:00,"24,417"
14May2023 8:00:00,"24,340"
14May2023 9:00:00,"24,482"
14May2023 10:00:00,"25,250"
14May2023 11:00:00,"25,363"
14May2023 12:00:00,"24,396"
14May2023 13:00:00,"24,051"
14May2023 14:00:00,"24,527"
14May2023 15:00:00,"25,275"
14May2023 16:00:00,"25,990"
14May2023 17:00:00,"27,352"
14May2023 18:00:00,"29,203"
14May2023 19:00:00,"30,720"
14May2023 20:00:00,"32,392"
14May2023 21:00:00,"33,111"
14May2023 22:00:00,"33,133"
14May2023 23:00:00,"32,063"
15May2023 0:00:00,"30,166"
15May2023 1:00:00,"28,223"
15May2023 2:00:00,"26,754"
15May2023 3:00:00,"26,051"
15May2023 4:00:00,"25,441"
15May2023 5:00:00,"25,173"
15May2023 6:00:00,"25,596"
15May2023 7:00:00,"26,498"
15May2023 8:00:00,"27,787"
15May2023 9:00:00,"29,170"
15May2023 10:00:00,"30,044"
15May2023 11:00:00,"29,707"
15May2023 12:00:00,"28,992"
15May2023 13:00:00,"28,727"
15May2023 14:00:00,"28,670"
15May2023 15:00:00,"29,089"
15May2023 16:00:00,"29,452"
15May2023 17:00:00,"30,749"
15May2023 18:00:00,"32,185"
15May2023 19:00:00,"33,571"
15May2023 20:00:00,"34,218"
15May2023 21:00:00,"35,389"
15May2023 22:00:00,"35,383"
15May2023 23:00:00,"34,115"
16May2023 0:00:00,"31,743"
16May2023 1:00:00,"29,661"
16May2023 2:00:00,"28,358"
16May2023 3:00:00,"27,386"
16May2023 4:00:00,"26,452"
16May2023 5:00:00,"26,195"
16May2023 6:00:00,"26,357"
16May2023 7:00:00,"27,327"
16May2023 8:00:00,"28,499"
16May2023 9:00:00,"29,940"
16May2023 10:00:00,"30,398"
16May2023 11:00:00,"30,390"
16May2023 12:00:00,"29,662"
16May2023 13:00:00,"29,315"
16May2023 14:00:00,"29,551"
16May2023 15:00:00,"30,142"
16May2023 16:00:00,"31,167"
16May2023 17:00:00,"32,306"
16May2023 18:00:00,"33,716"
16May2023 19:00:00,"35,286"
16May2023 20:00:00,"36,712"
16May2023 21:00:00,"37,313"
16May2023 22:00:00,"36,796"
16May2023 23:00:00,"35,292"
17May2023 0:00:00,"32,799"
17May2023 1:00:00,"30,464"
17May2023 2:00:00,"29,163"
17May2023 3:00:00,"28,397"
17May2023 4:00:00,"27,233"
17May2023 5:00:00,"27,152"
17May2023 6:00:00,"27,357"
17May2023 7:00:00,"28,059"
17May2023 8:00:00,"29,045"
17May2023 9:00:00,"30,216"
17May2023 10:00:00,"30,530"
17May2023 11:00:00,"30,287"
17May2023 12:00:00,"29,652"
17May2023 13:00:00,"30,872"
17May2023 14:00:00,"29,912"
17May2023 15:00:00,"30,185"
17May2023 16:00:00,"31,410"
17May2023 17:00:00,"33,144"
17May2023 18:00:00,"34,537"
17May2023 19:00:00,"35,449"
17May2023 20:00:00,"36,155"
17May2023 21:00:00,"36,470"
17May2023 22:00:00,"36,156"
17May2023 23:00:00,"34,869"
18May2023 0:00:00,"32,623"
18May2023 1:00:00,"30,749"
18May2023 2:00:00,"29,596"
18May2023 3:00:00,"28,316"
18May2023 4:00:00,"27,133"
18May2023 5:00:00,"27,005"
18May2023 6:00:00,"27,143"
18May2023 7:00:00,"28,248"
18May2023 8:00:00,"29,363"
18May2023 9:00:00,"30,364"
18May2023 10:00:00,"30,708"
18May2023 11:00:00,"30,600"
18May2023 12:00:00,"30,184"
18May2023 13:00:00,"30,221"
18May2023 14:00:00,"29,941"
18May2023 15:00:00,"29,912"
18May2023 16:00:00,"29,930"
18May2023 17:00:00,"31,168"
18May2023 18:00:00,"32,823"
18May2023 19:00:00,"34,322"
18May2023 20:00:00,"35,408"
18May2023 21:00:00,"35,929"
18May2023 22:00:00,"35,690"
18May2023 23:00:00,"34,416"
19May2023 0:00:00,"32,225"
19May2023 1:00:00,"30,636"
19May2023 2:00:00,"29,012"
19May2023 3:00:00,"28,063"
19May2023 4:00:00,"27,041"
19May2023 5:00:00,"26,759"
19May2023 6:00:00,"27,006"
19May2023 7:00:00,"27,946"
19May2023 8:00:00,"29,338"
19May2023 9:00:00,"30,556"
19May2023 10:00:00,"30,832"
19May2023 11:00:00,"30,720"
19May2023 12:00:00,"30,262"
19May2023 13:00:00,"30,139"
19May2023 14:00:00,"29,967"
19May2023 15:00:00,"29,872"
19May2023 16:00:00,"29,379"
19May2023 17:00:00,"31,681"
19May2023 18:00:00,"31,698"
19May2023 19:00:00,"33,336"
19May2023 20:00:00,"34,027"
